,iso6393,language,languageLabel,nativeSpeakers,totalSpeakers,ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Level,Countries,Family_ID,Language_ID_x,Closest_ISO369P3code,First_Year_Of_Documentation,Last_Year_Of_Documentation,Is_Isolate,Language_ID_y,classification,path,top_family_id,first_subfamily_id,top_family,top_family_level,first_subfamily,first_subfamily_level,mainScript
513,ton,http://www.wikidata.org/entity/Q34094,Tongan,186010,,tong1325,Tonga (Tonga Islands),Papunesia,-21.17,-175.25,tong1325,ton,language,TO,aust1307,,ton,,,False,tong1325,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/tong1324,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'cent2060', 'east2445', 'poly1242', 'tong1324']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,
514,uum,http://www.wikidata.org/entity/Q13257,Urum,185000,,urum1249,Kipchak Urum,Eurasia,42.0379,43.994,urum1249,uum,language,GE;GR;RU;UA,turk1311,,uum,,,False,urum1249,turk1311/comm1245/kipc1240/kipc1239/nort3424/west1472/crim1256,"['turk1311', 'comm1245', 'kipc1240', 'kipc1239', 'nort3424', 'west1472', 'crim1256']",turk1311,comm1245,Turkic,family,Common Turkic,family,Grek
515,miq,http://www.wikidata.org/entity/Q1516803,Miskito,180000,,misk1235,Mískito,North America,15.1576,-84.2942,misk1235,miq,language,HN;NI,misu1242,,miq,,,False,misk1235,misu1242,['misu1242'],misu1242,,Misumalpan,family,,,Latn
516,ctu,http://www.wikidata.org/entity/Q35179,Ch’ol,180000,,chol1282,Chol,North America,17.4897,-92.4698,chol1282,ctu,language,MX,maya1287,,ctu,,,False,chol1282,maya1287/core1254/west2865/chol1286/chol1287/chol1281,"['maya1287', 'core1254', 'west2865', 'chol1286', 'chol1287', 'chol1281']",maya1287,core1254,Mayan,family,Core Mayan,family,Latn
517,dnw,http://www.wikidata.org/entity/Q7987774,Lani,180000,,west2594,Western Dani,Papunesia,-3.77127,138.217,west2594,dnw,language,ID,nucl1709,,dnw,,,False,west2594,nucl1709/dani1287/cent2233,"['nucl1709', 'dani1287', 'cent2233']",nucl1709,dani1287,Nuclear Trans New Guinea,family,Dani,family,Latn
518,slp,http://www.wikidata.org/entity/Q6480777,Lamaholot,180000,,lama1277,Lamaholot,Papunesia,-8.36439,122.803,lama1277,slp,language,ID,aust1307,,slp,,,False,lama1277,aust1307/mala1545/bima1248/flor1244/flor1239/lama1293/flor1242,"['aust1307', 'mala1545', 'bima1248', 'flor1244', 'flor1239', 'lama1293', 'flor1242']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
519,dtp,http://www.wikidata.org/entity/Q5317225,Kadazandusun,180000,,cent2100,Kadazan Dusun,Papunesia,6.02998,116.681,cent2100,dtp,language,MY,aust1307,,dtp,,,False,cent2100,aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/dusu1277/kada1292,"['aust1307', 'mala1545', 'nort3253', 'saba1285', 'sout3154', 'grea1293', 'dusu1277', 'kada1292']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
520,kvk,http://www.wikidata.org/entity/Q3073428,Korean Sign Language,180000,,kore1273,Korean Sign Language,Eurasia,37.4718,127.609,kore1273,kvk,language,KR,sign1238,,kvk,,,False,kore1273,sign1238/deaf1237/jsli1234,"['sign1238', 'deaf1237', 'jsli1234']",sign1238,deaf1237,Sign Language,family,L1 Sign Language,family,
521,njh,http://www.wikidata.org/entity/Q33590,Lotha,179467,,loth1237,Lotha Naga,Eurasia,26.01396,94.04355,loth1237,njh,language,IN,sino1245,,njh,,,False,loth1237,sino1245/kuki1245/anga1312/aoic1235,"['sino1245', 'kuki1245', 'anga1312', 'aoic1235']",sino1245,kuki1245,Sino-Tibetan,family,Kuki-Chin-Naga,family,Latn
522,thk,http://www.wikidata.org/entity/Q15407179,Tharaka,176000,,thar1283,Tharaka,Africa,-0.13221,38.073,thar1283,thk,language,KE,atla1278,,thk,,,False,thar1283,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/east2901/nort3413,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'east2731', 'nort3203', 'cent2274', 'east2901', 'nort3413']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
523,cla,http://www.wikidata.org/entity/Q3440432,Ron,176000,,ronn1241,Ron,Africa,9.3,9.02,ronn1241,cla,language,NG,afro1255,,cla,,,False,ronn1241,afro1255/chad1250/west2785/west2714/west2716/roni1235,"['afro1255', 'chad1250', 'west2785', 'west2714', 'west2716', 'roni1235']",afro1255,chad1250,Afro-Asiatic,family,Chadic,family,Latn
524,tsj,http://www.wikidata.org/entity/Q36840,Tshangla,175000,,tsha1245,Tshangla,Eurasia,27.3694,91.7741,tsha1245,tsj,language,BT;CN;IN,sino1245,,tsj,,,False,tsha1245,sino1245/bodi1256/tsha1247,"['sino1245', 'bodi1256', 'tsha1247']",sino1245,bodi1256,Sino-Tibetan,family,Bodic,family,Tibt
525,ski,http://www.wikidata.org/entity/Q33960,Sika,175000,,sika1262,Sika,Papunesia,-8.67302,122.38,sika1262,ski,language,ID,aust1307,,ski,,,False,sika1262,aust1307/mala1545/bima1248/flor1244/flor1239,"['aust1307', 'mala1545', 'bima1248', 'flor1244', 'flor1239']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
526,tsz,http://www.wikidata.org/entity/Q36803,Purépecha,175000,,pure1242,Purepecha,North America,19.2467,-101.631,pure1242,tsz,language,MX;US,tara1323,,tsz,,,False,pure1242,tara1323,['tara1323'],tara1323,,Tarascan,family,,,Latn
527,dzo,http://www.wikidata.org/entity/Q33081,Dzongkha,171000,,dzon1239,Dzongkha,Eurasia,27.410786,89.581604,dzon1239,dzo,language,BT;CN;IN;NP,sino1245,,dzo,,,False,dzon1239,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/sout3217/dzon1238/nucl1307,"['sino1245', 'bodi1256', 'bodi1257', 'oldm1245', 'tibe1276', 'late1253', 'sout3217', 'dzon1238', 'nucl1307']",sino1245,bodi1256,Sino-Tibetan,family,Bodic,family,
528,qus,http://www.wikidata.org/entity/Q35168,Santiagueño Quechua,170000,,sant1432,Santiago del Estero Quichua,South America,-27.821,-63.2466,sant1432,qus,language,AR,quec1387,,qus,,,False,sant1432,quec1387/quec1389/boli1262/sout3406,"['quec1387', 'quec1389', 'boli1262', 'sout3406']",quec1387,quec1389,Quechuan,family,Southern Quechua,family,Latn
529,nav,http://www.wikidata.org/entity/Q13310,Navajo,169369,,nava1243,Navajo,North America,36.33,-109.38,nava1243,nav,language,US,atha1245,,nav,,,False,nava1243,atha1245/atha1246/atha1247/apac1239/sout3151/west2810,"['atha1245', 'atha1246', 'atha1247', 'apac1239', 'sout3151', 'west2810']",atha1245,atha1246,Athabaskan-Eyak-Tlingit,family,Athabaskan-Eyak,family,
530,smo,http://www.wikidata.org/entity/Q34011,Samoan,169000,,samo1305,Samoan,Papunesia,-13.92,-171.83,samo1305,smo,language,AS;WS,aust1307,,smo,,,False,samo1305,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/puka1245/samo1310,"['aust1307', 'mala1545', 'east2712', 'ocea1241', 'cent2060', 'east2445', 'poly1242', 'nucl1485', 'elli1239', 'puka1245', 'samo1310']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,
531,bkd,http://www.wikidata.org/entity/Q4914553,Binukid,168234,,binu1244,Talaandig-Binukid,Papunesia,8.15933,124.892,binu1244,bkd,language,PH,aust1307,,bkd,,,False,binu1244,aust1307/mala1545/grea1284/mano1276/nort2884/kina1254/buki1251,"['aust1307', 'mala1545', 'grea1284', 'mano1276', 'nort2884', 'kina1254', 'buki1251']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
532,hns,http://www.wikidata.org/entity/Q1843468,Caribbean Hindustani,165000,,cari1275,Caribbean Hindustani,South America,5.722918,-55.333168,cari1275,hns,language,GY;NL;SR;TT,indo1319,,hns,,,False,cari1275,indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/mait1254/bhoj1246,"['indo1319', 'clas1257', 'indo1320', 'indo1321', 'midd1375', 'cont1248', 'midl1245', 'shau1239', 'biha1245', 'mait1254', 'bhoj1246']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Latn
533,dop,http://www.wikidata.org/entity/Q3258739,Lukpa,160000,,lukp1238,Lukpa,Africa,9.51949,1.66954,lukp1238,dop,language,BJ;TG,atla1278,,dop,,,False,lukp1238,atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/kabi1265,"['atla1278', 'volt1241', 'nort3149', 'gura1261', 'cent2243', 'sout3164', 'grus1239', 'east2740', 'east2397', 'kabi1265']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
534,bdq,http://www.wikidata.org/entity/Q32924,Bahnar,160000,,bahn1262,Bahnar,Eurasia,14.0476,108.471,bahn1262,bdq,language,VN,aust1305,,bdq,,,False,bahn1262,aust1305/bahn1264/west2399/tamp1256,"['aust1305', 'bahn1264', 'west2399', 'tamp1256']",aust1305,bahn1264,Austroasiatic,family,Bahnaric,family,Latn
535,kqy,http://www.wikidata.org/entity/Q6430753,Koore,159200,,koor1239,Koorete,Africa,5.80545,37.8679,koor1239,kqy,language,ET,gong1255,,kqy,,,False,koor1239,gong1255/omet1238/east2423,"['gong1255', 'omet1238', 'east2423']",gong1255,omet1238,Ta-Ne-Omotic,family,Ometo,family,Ethi
536,kdn,http://www.wikidata.org/entity/Q4121130,Kunda,157000,,kund1255,Chikunda,Africa,-15.7337,30.2804,kund1255,kdn,language,MZ;ZM;ZW,atla1278,,kdn,,,False,kund1255,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/tumb1253/sena1271,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'east2731', 'tumb1253', 'sena1271']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
537,kpv,http://www.wikidata.org/entity/Q34114,Komi-Zyryan,156000,,komi1268,Komi-Zyrian,Eurasia,64.0527,54.946,komi1268,kpv,language,RU,ural1272,,kpv,,,False,komi1268,ural1272/perm1256/komi1267,"['ural1272', 'perm1256', 'komi1267']",ural1272,perm1256,Uralic,family,Permian,family,
538,leh,http://www.wikidata.org/entity/Q6522666,Lenje,156000,,lenj1248,Lenje,Africa,-14.7192,28.2581,lenj1248,leh,language,ZM,atla1278,,leh,,,False,lenj1248,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/bota1239/lenj1247/cent2279/kafu1239,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'east2731', 'bota1239', 'lenj1247', 'cent2279', 'kafu1239']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
539,lbe,http://www.wikidata.org/entity/Q36206,Lak,154820,,lakk1252,Lak,Eurasia,42.1328,47.0809,lakk1252,lbe,language,AZ;GE;KZ;RU;UA,nakh1245,,lbe,,,False,lakk1252,nakh1245/dagh1238,"['nakh1245', 'dagh1238']",nakh1245,dagh1238,Nakh-Daghestanian,family,Daghestanian,family,Cyrl
540,tir,http://www.wikidata.org/entity/Q34124,Tigrinya,152000,,tigr1271,Tigrinya,Africa,15.3359,38.9266,tigr1271,tir,language,DJ;ER;ET;SD,afro1255,,tir,,,False,tigr1271,afro1255/semi1276/west2786/ethi1244,"['afro1255', 'semi1276', 'west2786', 'ethi1244']",afro1255,semi1276,Afro-Asiatic,family,Semitic,family,
541,mjg,http://www.wikidata.org/entity/Q34214,Monguor,152000,,huzh1238,Mongghul,Eurasia,36.84174,101.95904,huzh1238,mjg,language,CN,mong1349,,mjg,,,False,huzh1238,mong1349/mong1329/sout2705/shir1260/tuuu1240,"['mong1349', 'mong1329', 'sout2705', 'shir1260', 'tuuu1240']",mong1349,mong1329,Mongolic-Khitan,family,Mongolic,family,Latn
542,cos,http://www.wikidata.org/entity/Q33111,Corsican,151000,,cors1241,Corsican,Eurasia,41.7,9.25537,cors1241,cos,language,FR;IT,indo1319,,cos,,,False,cors1241,indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/ital1286/ital1287/cent2427/cors1242,"['indo1319', 'clas1257', 'ital1284', 'lati1262', 'lati1263', 'impe1234', 'roma1334', 'ital1285', 'ital1286', 'ital1287', 'cent2427', 'cors1242']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,
543,ngu,http://www.wikidata.org/entity/Q5614980,Guerrero Nahuatl,150000,,guer1241,Central Guerrero Nahuatl,North America,17.8583,-99.0023,guer1241,ngu,language,MX,utoa1244,,ngu,,,False,guer1241,utoa1244/sout3136/cora1261/azte1234/west2809/cent2258,"['utoa1244', 'sout3136', 'cora1261', 'azte1234', 'west2809', 'cent2258']",utoa1244,sout3136,Uto-Aztecan,family,Southern Uto-Aztecan,family,Latn
544,hus,http://www.wikidata.org/entity/Q35573,Teenek,150000,,huas1242,Huastec,North America,21.6153,-98.5028,huas1242,hus,language,MX,maya1287,,hus,,,False,huas1242,maya1287/huas1241,"['maya1287', 'huas1241']",maya1287,huas1241,Mayan,family,Huastecan Mayan,family,Latn
545,mki,http://www.wikidata.org/entity/Q32480,Dhatki,150000,,dhat1238,Dhatki,Eurasia,26.4156,70.7826,dhat1238,mki,language,IN;PK,indo1319,,mki,,,False,dhat1238,indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256/west2831/indu1243,"['indo1319', 'clas1257', 'indo1320', 'indo1321', 'midd1375', 'cont1248', 'midl1245', 'apab1234', 'guja1255', 'raja1256', 'west2831', 'indu1243']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Arab
546,mzb,http://www.wikidata.org/entity/Q36149,Mozabite,150000,,tumz1238,Tumzabt,Africa,32.5014,3.85035,tumz1238,mzb,language,DZ,afro1255,,mzb,,,False,tumz1238,afro1255/berb1260/grea1296/zena1250/moza1250,"['afro1255', 'berb1260', 'grea1296', 'zena1250', 'moza1250']",afro1255,berb1260,Afro-Asiatic,family,Berber,family,Arab
547,rmc,http://www.wikidata.org/entity/Q5045611,Carpathian Romani,150000,,carp1235,Central Romani,Eurasia,48.1968,20.3129,carp1235,rmc,language,AL;AT;BA;BG;BY;CH;CZ;DE;FI;FR;GB;GR;HR;HU;IT;LT;LV;ME;MK;NL;PL;RO;RS;RU;SI;SK;TR;UA,indo1319,,rmc,,,False,carp1235,indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/roma1329,"['indo1319', 'clas1257', 'indo1320', 'indo1321', 'midd1375', 'cont1248', 'midl1245', 'shau1239', 'indo1322', 'roma1329']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Latn
548,bno,http://www.wikidata.org/entity/Q29490,Bantoanon,150000,,bant1288,Bantoanon,Papunesia,12.5194,122.034,bant1288,bno,language,PH,aust1307,,bno,,,False,bant1288,aust1307/mala1545/grea1284/cent2246/bisa1268,"['aust1307', 'mala1545', 'grea1284', 'cent2246', 'bisa1268']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
549,mhy,http://www.wikidata.org/entity/Q2328761,Ma'anyan,150000,,maan1238,Ma'anyan,Papunesia,-2.1239,115.092,maan1238,mhy,language,ID,aust1307,,mhy,,,False,maan1238,aust1307/mala1545/basa1291/grea1283/sout2919/maan1240,"['aust1307', 'mala1545', 'basa1291', 'grea1283', 'sout2919', 'maan1240']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
550,aig,http://www.wikidata.org/entity/Q3244184,Antiguan and Barbudan Creole,150000,,anti1245,Antigua and Barbuda Creole English,North America,17.068263,-61.821863,anti1245,aig,language,AG;AI;DM;GB;KN;MS,indo1319,,aig,,,False,anti1245,indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/guin1259/cari1284/east2759/gull1242,"['indo1319', 'clas1257', 'germ1287', 'nort3152', 'west2793', 'nort3175', 'angl1264', 'angl1265', 'late1254', 'merc1242', 'macr1271', 'guin1259', 'cari1284', 'east2759', 'gull1242']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Latn
551,esg,http://www.wikidata.org/entity/Q62997793,Aheri Gondi,150000,,aher1237,Aheri Gondi,Eurasia,19.4163,80.0058,aher1237,esg,language,IN,drav1251,,esg,,,False,aher1237,drav1251/sout3133/sout3139/gond1265/nort3258/sout3367/sout2711/east2880,"['drav1251', 'sout3133', 'sout3139', 'gond1265', 'nort3258', 'sout3367', 'sout2711', 'east2880']",drav1251,sout3133,Dravidian,family,South Dravidian,family,Gonm
552,gag,http://www.wikidata.org/entity/Q33457,Gagauz,148720,,gaga1249,Gagauz,Eurasia,44.59876,28.02769,gaga1249,gag,language,BG;GR;MD;MK;RO;UA,turk1311,,gag,,,False,gaga1249,turk1311/comm1245/oghu1243/nucl1769/west2406,"['turk1311', 'comm1245', 'oghu1243', 'nucl1769', 'west2406']",turk1311,comm1245,Turkic,family,Common Turkic,family,Latn
553,pdc,http://www.wikidata.org/entity/Q22711,Pennsylvania German,148000,,penn1240,Pennsylvania German,North America,40.030507,-76.3211,penn1240,pdc,language,CA;US,indo1319,,pdc,,,False,penn1240,indo1319/clas1257/germ1287/nort3152/west2793/high1289/fran1268/high1287/rhin1244/pala1355,"['indo1319', 'clas1257', 'germ1287', 'nort3152', 'west2793', 'high1289', 'fran1268', 'high1287', 'rhin1244', 'pala1355']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Latn
554,mve,http://www.wikidata.org/entity/Q67093214,Marwari,146000,,marw1256,Marwari (Pakistan),Eurasia,28.3242,71.5671,marw1256,mve,language,IN;PK,indo1319,,mve,,,False,marw1256,indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256/west2831/indu1243,"['indo1319', 'clas1257', 'indo1320', 'indo1321', 'midd1375', 'cont1248', 'midl1245', 'apab1234', 'guja1255', 'raja1256', 'west2831', 'indu1243']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Arab
555,nka,http://www.wikidata.org/entity/Q7042633,Nkoya,146000,,nkoy1244,Nkoya,Africa,-14.8513,24.7649,nkoy1244,nka,language,ZM,atla1278,,nka,,,False,nkoy1244,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'cent2260', 'luba1253']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
556,gle,http://www.wikidata.org/entity/Q9142,Irish,141000,,iris1253,Irish,Eurasia,53.2186,-7.61509,iris1253,gle,language,GB;IE,indo1319,,gle,,,False,iris1253,indo1319/clas1257/celt1248/nucl1715/tgbc1234/insu1254/goid1240/mode1265,"['indo1319', 'clas1257', 'celt1248', 'nucl1715', 'tgbc1234', 'insu1254', 'goid1240', 'mode1265']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,
557,pua,http://www.wikidata.org/entity/Q16114351,Western Highland Purepecha,140000,,west2631,Western Highland Purepecha,North America,19.5392,-102.154,west2631,pua,language,MX;US,tara1323,,pua,,,False,west2631,tara1323,['tara1323'],tara1323,,Tarascan,family,,,Latn
559,anu,http://www.wikidata.org/entity/Q56677,Anuak,140000,,anua1242,Anuak,Africa,7.57714,34.0267,anua1242,anu,language,ET;SS,nilo1247,,anu,,,False,anua1242,nilo1247/west2493/lwoo1234/nort2814,"['nilo1247', 'west2493', 'lwoo1234', 'nort2814']",nilo1247,west2493,Nilotic,family,Western Nilotic,family,Ethi
560,jbn,http://www.wikidata.org/entity/Q36151,Nafusi,140000,,nafu1238,Nafusi,Africa,31.93488,11.78231,nafu1238,jbn,language,LY;TN,afro1255,,jbn,,,False,nafu1238,afro1255/berb1260,"['afro1255', 'berb1260']",afro1255,berb1260,Afro-Asiatic,family,Berber,family,Arab
561,pmf,http://www.wikidata.org/entity/Q3513320,Pamona,137000,,pamo1252,Pamona,Papunesia,-1.62663,121.268,pamo1252,pmf,language,ID,aust1307,,pmf,,,False,pamo1252,aust1307/mala1545/cele1242/kail1255/nort2898/pamo1251,"['aust1307', 'mala1545', 'cele1242', 'kail1255', 'nort2898', 'pamo1251']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
562,mrr,http://www.wikidata.org/entity/Q27602,Maria,134000,,mari1414,Maria (India),Eurasia,19.7875,79.9144,mari1414,mrr,language,IN,drav1251,,mrr,,,False,mari1414,drav1251/sout3133/sout3139/gond1265/sout3234,"['drav1251', 'sout3133', 'sout3139', 'gond1265', 'sout3234']",drav1251,sout3133,Dravidian,family,South Dravidian,family,Deva
563,bfq,http://www.wikidata.org/entity/Q33205,Badaga,134000,,bada1257,Badaga,Eurasia,11.3094,76.5974,bada1257,bfq,language,IN,drav1251,,bfq,,,False,bada1257,drav1251/sout3133/sout3138/tami1291/bada1263,"['drav1251', 'sout3133', 'sout3138', 'tami1291', 'bada1263']",drav1251,sout3133,Dravidian,family,South Dravidian,family,Taml
564,ngp,http://www.wikidata.org/entity/Q7193332,Ngulu,132000,,ngul1246,Ngulu,Africa,-5.79734,37.6823,ngul1246,ngp,language,TZ,atla1278,,ngp,,,False,ngul1246,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/ruvu1235/west2846/seut1234/zigu1243,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'east2731', 'nort3203', 'nort3209', 'ruvu1235', 'west2846', 'seut1234', 'zigu1243']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
565,pof,http://www.wikidata.org/entity/Q7208577,Poke,130000,,poke1238,Poke,Africa,0.73538,23.8972,poke1238,pof,language,CD,atla1278,,pof,,,False,poke1238,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239,"['atla1278', 'volt1241', 'benu1247', 'bant1294', 'sout3152', 'narr1281', 'cent2260', 'nort3376', 'inne1246', 'kele1261', 'kele1263', 'sopo1239']",atla1278,volt1241,Atlantic-Congo,family,Volta-Congo,family,Latn
566,tan,http://www.wikidata.org/entity/Q529921,Tangale,130000,,nucl1696,Tangale,Africa,9.75444,11.3228,nucl1696,tan,language,NG,afro1255,,tan,,,False,nucl1696,afro1255/chad1250/west2785/west2714/west2799/west2715/tang1366/tang1367/tang1378,"['afro1255', 'chad1250', 'west2785', 'west2714', 'west2799', 'west2715', 'tang1366', 'tang1367', 'tang1378']",afro1255,chad1250,Afro-Asiatic,family,Chadic,family,Latn
567,mgm,http://www.wikidata.org/entity/Q35774,Mambai,130000,,mamb1306,Mambae,Papunesia,-9.19552,125.475,mamb1306,mgm,language,TL,aust1307,,mgm,,,False,mamb1306,aust1307/mala1545/west2945,"['aust1307', 'mala1545', 'west2945']",aust1307,mala1545,Austronesian,family,Malayo-Polynesian,family,Latn
568,cnh,http://www.wikidata.org/entity/Q3250286,Hakha–Chin,125000,,haka1240,Haka Chin,Eurasia,22.8735,92.8208,haka1240,cnh,language,BD;IN;MM,sino1245,,cnh,,,False,haka1240,sino1245/kuki1245/kuki1246/cent2330/cent2005/laic1236,"['sino1245', 'kuki1245', 'kuki1246', 'cent2330', 'cent2005', 'laic1236']",sino1245,kuki1245,Sino-Tibetan,family,Kuki-Chin-Naga,family,Latn
569,tpi,http://www.wikidata.org/entity/Q34159,Tok Pisin,122000,,tokp1240,Tok Pisin,Papunesia,-9.41971,147.303,tokp1240,tpi,language,PG,indo1319,,tpi,,,False,tokp1240,indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/paci1280/earl1243,"['indo1319', 'clas1257', 'germ1287', 'nort3152', 'west2793', 'nort3175', 'angl1264', 'angl1265', 'late1254', 'merc1242', 'macr1271', 'paci1280', 'earl1243']",indo1319,clas1257,Indo-European,family,Classical Indo-European,family,Latn
